idx,y_true,p_y1_r0,p_y1_r1,p_y1_r2,p_y1_r3,p_y1_r4,p_y1_r5,p_y1_r6,p_y1_r7,p_y1_r8,p_y1_r9,p_y1_r10,p_y1_r11,p_y1_r12,p_y1_r13,p_y1_r14,p_y1_r15,p_y1_r16,p_y1_r17,p_y1_r18,p_y1_r19,p_y1_mean,p_y1_std
135,0,0.10355972796980067,0.07442814855809725,0.10002112697539697,0.13011877458957438,0.12411096327229498,0.1306947129854384,0.13338154350139478,0.09543497126716353,0.127529611518746,0.11319532716095,0.07682937943127485,0.09504475449955417,0.08668851050606112,0.13720877665195494,0.13957685618767932,0.09284304999455639,0.07524017305449034,0.11666621118846744,0.14785725856294718,0.10274343383237484,0.11015866558541088,0.022393922463991623
136,0,0.8697831201480473,0.8317904794671535,0.7803813111983214,0.8167019570985744,0.8122750050727348,0.7806500542079956,0.8362005044191052,0.7830890843867621,0.763324791927699,0.8393738038761946,0.7517484777544351,0.8218318097853144,0.7721930477362056,0.7910809861206478,0.8257997074399389,0.8607922520661604,0.8099669663231452,0.7452766789323676,0.8873103426298063,0.7997988647373204,0.8089684622663965,0.037873786264466865
137,0,0.9653542093940322,0.9701668848986671,0.9647745012444271,0.9652264493586227,0.9740912978596357,0.9704067242402294,0.9709142538832862,0.9574487446611109,0.9564508943569225,0.9709100493666946,0.9729526736781121,0.965096421399146,0.9670603290124785,0.9660973000531368,0.9673423049277641,0.9756979308129079,0.9776309682104968,0.9725217981419039,0.9713365599960356,0.9585430620200373,0.9680011678757824,0.005680151987235663
138,0,0.029278865203380626,0.023696520487331306,0.0254017648673124,0.022614054386423228,0.018136891030855314,0.023732249673768416,0.019429198202705847,0.024967103183142905,0.022898894907547897,0.0224455960753921,0.026067290579554647,0.0319727005436038,0.026093993732292105,0.028549010763697747,0.022139624571147813,0.018033797009783355,0.016387957044802903,0.03090873189215808,0.02022086133317599,0.029193440241576513,0.02410842728648265,0.004303562765321829
139,0,0.43807108713350235,0.4323540932315835,0.4380480772151312,0.36218936245015065,0.43518404694766405,0.4183596050300147,0.433801198903572,0.5038306695028438,0.40909077312232484,0.3790138127639951,0.41136638688884863,0.37530699003628043,0.3944802395828303,0.38934781303244226,0.35393595512380716,0.4713605082906205,0.46216441882741577,0.42806359503544894,0.4199040013979372,0.45536372333793335,0.4205618178927174,0.03684392625311225
140,0,0.032779006690192236,0.018816682022568077,0.029616535827446784,0.041427859946220856,0.03860599235571775,0.0363127199722636,0.025338860152836068,0.029785578917152063,0.029625600429255904,0.04040130508293735,0.027510539627696468,0.034388639076073896,0.039471082002329995,0.03183858973152834,0.03874168275676097,0.033843332432193375,0.03782091611722973,0.03675281301533892,0.030130227284329333,0.035659189701500504,0.033443357657078614,0.005563045582044018
141,0,0.31597580495001193,0.332529380930141,0.299759504269885,0.2805920610887085,0.27799475012817043,0.2492417230636307,0.3035458862613753,0.3099255417550141,0.31003425524742173,0.29386414497116303,0.27159086983039876,0.3750681209076633,0.2996715292813609,0.2766434608696275,0.33032195266937797,0.23580110954236275,0.24130386610187807,0.3348662879573143,0.24650940708092733,0.26257661344790506,0.29239081351771695,0.03520914659724803
142,0,0.0943895193863634,0.1352554635693035,0.169325167302298,0.15071107176061202,0.16084684798444826,0.1494268133095865,0.11243261452167448,0.12771827817429443,0.1367709034169993,0.15418220176371986,0.16081773774739827,0.1398553702537789,0.1870176177432943,0.15933671315481446,0.14939809853975358,0.10213735279286112,0.09718512747085511,0.12295999399189458,0.1462354878562961,0.14200211591124864,0.13990022483257475,0.023905409810393345
143,0,0.1764866278220683,0.21386620229992048,0.2124870983909087,0.1780651134539575,0.18214165945850175,0.16332593407259238,0.19730616463830217,0.20002598040560063,0.21267916025581043,0.13441828354200358,0.14280694428105817,0.1777320521172212,0.18781694137615582,0.20655041889037684,0.17919470674879212,0.14954573427398923,0.17341368151028913,0.20308802496958442,0.1561218866518853,0.1564390532053329,0.18017558341821754,0.023591209262626117
144,0,0.12285435582886882,0.11667204257339395,0.11443979008466634,0.08819827540117207,0.0935881613121143,0.09153735015881408,0.12262151196996565,0.1175651928545327,0.09205067009939558,0.11599086689531816,0.0875192791802079,0.09972229939096197,0.11502447179707108,0.1198419186034512,0.08879039062044737,0.056582165654563026,0.09961891758476411,0.09834240556228019,0.10751323457745592,0.08823194366371552,0.101835262190658,0.016304100765486385
145,0,0.022273376611980828,0.027348402332405583,0.016585355787354684,0.024927688828041295,0.017728144658633756,0.018216220539696397,0.012505413968964802,0.01808463744861605,0.01705410778757607,0.02528670823890026,0.02117336925632922,0.012071381294725505,0.020944248455781345,0.021305499611578918,0.024674815854554825,0.02233146128355453,0.016798354633809187,0.024798574713921058,0.017720540421307347,0.021726515203420026,0.02017774084655758,0.004091848670534184
146,0,0.04103486607699796,0.03423335326849135,0.0380004051789341,0.03864583494105477,0.0369578768853876,0.034916996713436586,0.03910579059204076,0.030500087995763193,0.031354774145796994,0.04132843120761787,0.03728204775960945,0.03300788734190531,0.04377096408938858,0.030588487183377464,0.04133903489432055,0.035139531039445185,0.034707298961511514,0.05182674860850748,0.03206009178265716,0.027489939600619018,0.03666452241334315,0.005441563951509687
147,0,0.043564230314637034,0.04856107618293741,0.0538452606465509,0.046653748224567027,0.03715573376823074,0.04645015550068808,0.05124685830600674,0.036919871779148676,0.043205174379982676,0.02910025531870931,0.041082733072433014,0.048345680936658954,0.04997053267292004,0.043285511319722976,0.052273221167565345,0.06123772570219348,0.038578807842617906,0.04547350956002681,0.03639436189904808,0.051247591796870724,0.04522960201957581,0.007224698505984935
148,0,0.7283946876792589,0.694279250750659,0.6053105829063701,0.6594741255676438,0.6077784095262471,0.5598602216755839,0.6745684419180024,0.7264022714229176,0.7176618492525302,0.5150387667799643,0.6215668907845477,0.6893024167373494,0.6805786359433988,0.631897072396572,0.7014724863646454,0.6898058278970811,0.5577998010202864,0.6171301570480201,0.59913125086469,0.6659045775380914,0.6471678862036929,0.0589262177492403
149,0,0.2621674643576299,0.30015850849091713,0.20481455311361543,0.23866590535734078,0.24940746848040704,0.20903335590922273,0.2398730939109565,0.211984564346617,0.2547573248109049,0.2766403441925953,0.21199972969568792,0.2578996713902778,0.25471844300595353,0.22395415203655167,0.30999880733135565,0.21802470390158937,0.2260663342829735,0.21063839730756684,0.2486717057390584,0.23421255301565194,0.24218435403384367,0.02895999255395231
150,0,0.6480827472573886,0.7079656723646021,0.6136028616018877,0.6904443730720938,0.7268219403639421,0.645929794133105,0.6509655775755128,0.7334673083967952,0.574079662892772,0.600840067981365,0.610866126082595,0.6539402817189724,0.6483293095115475,0.6608579532856697,0.6550200913451848,0.6146592697154648,0.6119045090486418,0.6987223262037746,0.6706801259025973,0.6427363544885216,0.6529958176471218,0.04150818806208334
151,0,0.18705736814441537,0.19429057704203284,0.2003387574999691,0.17736944609179844,0.20270473095263145,0.23188539126327676,0.1792822477557979,0.19639986906185064,0.19853836571489428,0.1979245664917899,0.1576674267661777,0.1854000353302573,0.21564629497045829,0.17591296484315885,0.18679222658184133,0.19198166621751284,0.18872938196288458,0.17774325583326103,0.17997552873747408,0.1724205988767936,0.18990303500691383,0.015809719253320312
152,0,0.0455717070409124,0.049225218416475015,0.055257880147366344,0.03828005206346575,0.04096373059200918,0.047204652737834744,0.04226004206135504,0.039376576687987434,0.0459443478251191,0.03667484810734956,0.03655115391275135,0.04560474466527527,0.03722035443434812,0.04014101012431571,0.04525280465334054,0.047393218785809314,0.03987882748567413,0.03894405069211038,0.052716572363129134,0.04404016683453692,0.043425097981558275,0.005169513793668858
153,0,0.2169947941195317,0.23958527835960847,0.19774211516138498,0.19157987820419653,0.23404224951777253,0.2427254256185386,0.20964674656110222,0.24326983923163023,0.21446134979952708,0.2723039098700073,0.2550192808809656,0.22480360324071105,0.23103404247025555,0.21623761356957674,0.21160557620093828,0.2069722920071094,0.2184614042333289,0.23662667784166136,0.23488583961450843,0.21978662199100735,0.22588922692466817,0.019048250809807914
154,0,0.032591122479817054,0.0504469033930913,0.045885279496618185,0.04048293811803739,0.04569754806613908,0.03730100655758835,0.03912480215112033,0.03643083830397022,0.03756064982306021,0.04597233570697211,0.04049744052759755,0.0256546385752237,0.040571174485206356,0.039023311448751354,0.03715863316914055,0.04350709500708465,0.03319184968713843,0.03642161794965211,0.0342897779549179,0.02729885532504106,0.0384553909113084,0.0060283700483348595
155,0,0.057196883764496415,0.0709105671822369,0.061842294851765484,0.06092411290866776,0.05819395323746118,0.05879978743238625,0.060496549768842264,0.060292071517511696,0.06345038563492894,0.05119214701780267,0.05597089957362706,0.054020764486890964,0.06950597895377413,0.07517112251064742,0.05838988732086509,0.057178106757943666,0.062256362619927993,0.06332477601333705,0.06310882772969231,0.0574072979783537,0.06098163886305795,0.00557669507804341
156,0,0.44193125232889946,0.3332676886536045,0.39450292100593837,0.3438204719440014,0.2555440139082906,0.3428759173244281,0.34765021578166067,0.4376793621073554,0.3438399004260346,0.33858848352733856,0.3669217548456548,0.32467250658149927,0.38408163784343125,0.4200919010722075,0.3444884082095691,0.3624242983242621,0.4045190851815939,0.40129129735953234,0.4524077186621341,0.40913792840310786,0.3724868381745272,0.047034921054508384
157,0,0.130896863274542,0.08533427001520402,0.13217708724147056,0.09873122597073251,0.14196066805217614,0.13475535386448417,0.12990747067317926,0.19088245889261957,0.16212151324277346,0.1639672021498692,0.13186070359016958,0.14228253910997954,0.1153623836070433,0.09956161273731365,0.11773052302737816,0.1332154290592041,0.11887197249915157,0.10575260015612328,0.14685213664182029,0.15792764696126962,0.1320075830383252,0.024685309749089005
158,0,0.03309630908614794,0.03842876081459811,0.03488859008711947,0.027826100118760785,0.04370570811840132,0.03667689139611939,0.030102445905610703,0.033652149238022996,0.03427894981571856,0.031566941361253056,0.02528789964069403,0.03397676574625827,0.04096470325446335,0.029438311900629094,0.02906292890509232,0.0360800016557929,0.0384777240247596,0.029280340938235158,0.034651213173978034,0.046576465120871824,0.034400960015126346,0.0052613354475321596
159,0,0.06341378462189542,0.040666118874582574,0.05486997142609376,0.060669208476400054,0.04997123712379085,0.05885663372012732,0.0610408374985873,0.05832547975033561,0.05370578736189711,0.04637649190437436,0.06926932677191762,0.06290737182849855,0.061006582647691904,0.045973212035271584,0.05677691457229764,0.05876206090266873,0.056524628782292384,0.06522795419554821,0.05946542650812416,0.06515214169510533,0.057448058534875036,0.007011617736501471
160,1,0.985784366473663,0.98983804745714,0.9881306977538965,0.9865548665000692,0.9838367369688257,0.9829340929495721,0.9853104441970345,0.9844842241371795,0.9915906061465254,0.9866152930220405,0.9866050968028341,0.9866239877686088,0.9882903031653392,0.9873979190598093,0.9880310030916221,0.9842172207360268,0.9875601114775511,0.9903824490631169,0.9835320011082167,0.9836713900614068,0.9865695428970238,0.0023455808223119897
161,1,0.9896883487771532,0.9914785689772377,0.9902992042510951,0.9915206435014388,0.9884819940391646,0.9873806353553226,0.989094407403701,0.9896344457147831,0.9898027267115126,0.9871312183039677,0.9899686681476639,0.9882864232445738,0.9901854083431874,0.9871143669397394,0.9908319219073567,0.99450236587837,0.9873556912600535,0.9887625525496879,0.9869437261213844,0.9891324185309868,0.989379786797919,0.0018201507768441595
162,1,0.6743685761227005,0.5678263113636264,0.6172956968718973,0.7166348318575804,0.630561491223037,0.7059347531651974,0.6602493420492292,0.589288152374133,0.5937787286826601,0.6302629797993715,0.6807972782650953,0.6692411662482812,0.6633554897196272,0.6189299252315982,0.6707887260044637,0.6753633131798467,0.6285309026706024,0.5801569844838733,0.6920623295657048,0.6358100093358415,0.6450618494107183,0.04126970188240552
163,1,0.9544371938276481,0.9390195270553097,0.9309248386254254,0.9245047011895636,0.9346721171157291,0.946267180314011,0.9393409570789799,0.9643414849062356,0.9371083586615355,0.9264448483058247,0.9334617365291544,0.9422984600365802,0.9415298824333104,0.9463908228225623,0.9482923058509907,0.927304308460821,0.9429140425802547,0.9332824429275126,0.9371388263519571,0.9411585969604013,0.9395416316016905,0.009393264343511681
164,1,0.8877154869644567,0.871982093901681,0.8811247782978969,0.8400192879314765,0.886012624129447,0.910971260904795,0.9314313951085049,0.8988668833385256,0.9002157870176616,0.8855227629204421,0.8845326404152508,0.8873390537720158,0.8827568421664694,0.8891156464369342,0.8250727993156026,0.8382146798787243,0.909566651357649,0.8953721659283033,0.8798939623566663,0.8933080992651148,0.8839517450703809,0.024558734417018193
165,1,0.612955014448859,0.5154044764018788,0.6057061863353617,0.4959459636783254,0.5600690051352124,0.43119851567438194,0.4800283332044522,0.4006902127794149,0.5981705634361245,0.5533168086477745,0.6335629719032702,0.5770652875538363,0.5191310615244424,0.6390668621125621,0.5835522037736569,0.561237894507257,0.5806223687618939,0.5234161083217905,0.6483612269059148,0.5364440859538242,0.5527972575530117,0.06485406784877484
166,1,0.2963290507472728,0.24470387049513379,0.34817678777001415,0.3466408746945658,0.39852214284391946,0.2599033667298516,0.35665157660420205,0.3317958764563291,0.2456630614787392,0.2858801541872716,0.2509664365764766,0.25079778843632716,0.26184803902786824,0.29218852147265956,0.2620998394029947,0.3927798695246859,0.3453842877248238,0.2548979682759529,0.3399327384719514,0.3024874283960364,0.30338248396585377,0.04904400869016058
167,1,0.2823976048686334,0.2989872951568849,0.3174784949438741,0.34498725037402034,0.3135129686464429,0.2956564782656187,0.33845400634813244,0.3181089408078346,0.23657050913068453,0.2982855150584136,0.29849854591664504,0.29042902376598084,0.2799484504061542,0.29459830160303807,0.26257361175854727,0.26732741981972746,0.31972833533967293,0.2802181592438129,0.2823127908777447,0.30844168821551604,0.296425769527369,0.025076911081115535
168,1,0.6723921359935718,0.6909777235087,0.7444397130797962,0.6844578562172033,0.7157891282130575,0.6928015767206085,0.7288232437614974,0.7388526999909404,0.674424772327434,0.7069315599464299,0.7223235068744297,0.712286487521492,0.7114448794122518,0.7951517791359409,0.6959195864488531,0.6763677443962959,0.5961301737820068,0.6452943280973215,0.6267436867224303,0.7513810497158315,0.6991466815933046,0.04392406552591915
169,1,0.9894954380726214,0.9880038537440663,0.988407026608375,0.9895871033043728,0.9890791054489931,0.9883630556732805,0.9919943788736808,0.991495599112673,0.9872093601353317,0.9873414120237203,0.9894890329729507,0.9899414315057763,0.9910532897527238,0.9903436973783393,0.986653386254465,0.9887040796224357,0.9867402738006776,0.9874104016134355,0.9927781573938979,0.9868381300768918,0.9890464106684353,0.0017716806851333035
170,1,0.9319993739964189,0.928429599274228,0.9468322924523878,0.9192051496369207,0.9349378619394758,0.9316352204172912,0.9306969431565283,0.91691689261715,0.928104446806562,0.9238789562504265,0.9412712461748137,0.9133318961012511,0.9213317874834467,0.9302934858629249,0.9221265904459768,0.9275857779412727,0.9173648580342217,0.9263703170143712,0.9405075345588326,0.9249505323265704,0.9278885381245537,0.008407020370971584
171,1,0.9089007376709742,0.9121114004756518,0.8686266200693836,0.8797967188242756,0.9195191124085332,0.8625241630384767,0.9042293529770328,0.8948239762898721,0.8767070882651681,0.9166935067064621,0.8892073879410765,0.8934478844995397,0.8833885501826025,0.868500999220294,0.9071859540946389,0.8831516086268679,0.8624445872062069,0.8546569301562543,0.8725100823987884,0.8861905532309828,0.8872308607141541,0.018953286818080683
172,1,0.05185740362620224,0.04532265767974515,0.02642499130978218,0.05195490204462585,0.04405874334211481,0.043819353844928646,0.042310420411697,0.04401739222937379,0.05023252726212734,0.03380778122924619,0.047611102763265016,0.031852339399558297,0.04593780190321338,0.03370335016117538,0.04777832637251523,0.04182174144932683,0.04714074872653117,0.03624842527407993,0.04414851394040707,0.03650645097843488,0.04232774869741752,0.006858814807242195
173,1,0.9382005926471554,0.9317584947067454,0.9327064998696803,0.9423016593496449,0.9275051922326568,0.9326878379241549,0.9464326044617053,0.9358206614197014,0.9506062025441413,0.9255533984643323,0.9298787243747322,0.9251304991537816,0.9470391872712907,0.9294692207564852,0.9326628019556282,0.9673051356200014,0.9291013596962164,0.9361127408641482,0.9567006045924049,0.926039079341049,0.9371506248622827,0.011063468289824099
174,1,0.9233758625250754,0.9114499553231259,0.9426446540615175,0.932263044604093,0.9254426797410105,0.938801815720038,0.9525842253126257,0.9381966956781901,0.9231393156799723,0.9390104856163091,0.9356568672224018,0.9445920076652357,0.931462547925644,0.9339325729181069,0.9269296664743503,0.9390237026679236,0.927079070711312,0.919371514580231,0.9685653510580098,0.9313282341400666,0.934242513481262,0.012166917887035443
175,1,0.9557425418196852,0.9701607033046998,0.9564792080939579,0.9521472402095705,0.9639972592708811,0.9688540035626224,0.9647797060274653,0.9632560444886175,0.960794256959584,0.955624582037207,0.9625739212294799,0.9575627842425019,0.9662886647145043,0.954207258461294,0.95644244514979,0.9546883638596242,0.9453444385032411,0.9585216269089499,0.9522394777119082,0.9565253502883179,0.9588114938421949,0.006043916817098205
176,1,0.9529408999202559,0.9771160711850458,0.9700485853785095,0.966974532900432,0.9654260416467383,0.9670873319158999,0.9723178253514373,0.9741606390920099,0.96745881168851,0.9675793994436062,0.9710602681365964,0.9529322114348256,0.9653291595562712,0.9709290540252511,0.9665089956639952,0.9480388226079727,0.9672194699647372,0.9689711706188328,0.9625333903255914,0.967332154027621,0.9660982417442069,0.007042688137415299
177,1,0.06380909392488471,0.07741784793671518,0.06346747761731623,0.06942110077460321,0.06953349231365713,0.06897667408811095,0.06290682847892212,0.07574994821264457,0.05923176840722818,0.07175064610335206,0.08616215249773165,0.07572624804240036,0.07888246641680507,0.07296923956653606,0.06785216119863198,0.08206612262916715,0.08613779733308295,0.0720573772677738,0.07254751147918291,0.07976597823265225,0.07282159662606993,0.007345888828790466
178,1,0.7011565344668983,0.7280978361694472,0.7295376184413868,0.7124848985683032,0.7035387891131507,0.7235263768349042,0.6782038158805405,0.7244383775730306,0.7349231223368955,0.75797290666959,0.713358856251895,0.730304719167276,0.6923629113384002,0.7193040749233549,0.7123686492658385,0.7114200521662166,0.7096433762461278,0.6577478275517816,0.7163788894741397,0.7339060825784135,0.7145337857508796,0.021119534260502774
179,1,0.8948263880264224,0.8943031760249316,0.9046392420031789,0.8834871585920722,0.8979046012470855,0.9122056750482277,0.9073320964701312,0.905507653228243,0.918147673673547,0.9110815838944387,0.9035239967500452,0.8974395774757201,0.8874784514507673,0.9038435550789289,0.9223385723204456,0.9019458264159923,0.8889090778654641,0.923990323334435,0.9035525176811319,0.8892090977240346,0.9025833122152621,0.011023819099408201
180,1,0.3138188826352506,0.4083210919584237,0.43196517432900594,0.38226167493085655,0.4480290160683211,0.3697952488630853,0.42615627323784483,0.4282444660227787,0.3814184390088505,0.4087883885406776,0.36431583137575796,0.37668296730582407,0.372792407903795,0.38949124488276304,0.35680741466999133,0.3499126371359699,0.44668149070248747,0.4138897798176623,0.36420441806201387,0.4182611068488667,0.3925918977150114,0.03455989300188915
181,1,0.8491753219264041,0.8592610296244687,0.8906691068360582,0.8674241308656734,0.8743465988704273,0.8707675813445862,0.87377470843548,0.8535933501417766,0.8844111804466314,0.887076646861658,0.8663724316247577,0.8710420847556706,0.8910223204930169,0.8427915534556869,0.8843693477362886,0.8708867759350384,0.8672437003442928,0.8657547847906454,0.8764486009639508,0.8867012052882944,0.8716566230370402,0.0131909731497516
182,1,0.9780169461320943,0.9750125570645951,0.9746484790208304,0.9816308918953048,0.9758190535781613,0.9812943247108545,0.9802651126195516,0.9760186386910442,0.9773916502131951,0.9849793454386754,0.9761585406151781,0.9732040654956899,0.9768189650119901,0.9767650625390096,0.9797769035962899,0.9775388330773287,0.9784745856027632,0.9807570774175223,0.9766471100053202,0.9811253157494494,0.9781171729237423,0.0028188660594527164
183,1,0.6625533467427288,0.5583403496163076,0.6034052095838464,0.5638307924972151,0.5753941976281933,0.6028308765347948,0.525246718872804,0.5513572790094688,0.5975526797778066,0.5730013834428628,0.684691654765072,0.6398919714158363,0.5851407347268658,0.5786121912421304,0.5821670177685414,0.5698575608724449,0.5806392751896531,0.5200039349053388,0.5112720216735599,0.6020689335074761,0.5833929064886474,0.0424705141736189
184,1,0.35927904147741335,0.47533761718255213,0.46722091421178913,0.5145498215615633,0.4541381999612411,0.5026118314290189,0.45984103181487734,0.4528039186868498,0.4163741588113217,0.5183300475919759,0.45999268689301315,0.5460170153717238,0.43798334696023516,0.5121634126862745,0.45024336581081936,0.42054173655623245,0.4180564693811571,0.48499188289037853,0.4377559255289135,0.45458284009587774,0.46214076324516135,0.04224245140206596
185,1,0.6996297068763655,0.7186393755552495,0.7763000911679266,0.6802070511474785,0.7338644655422123,0.7333447241130839,0.7160761812640555,0.6737978214975503,0.7205151556849972,0.7149986708912476,0.7248968974655713,0.7283587020729537,0.7517337575385323,0.683107928134858,0.7094774785650755,0.709263001330947,0.6970473752351174,0.7138993017428323,0.7307428749111609,0.7283605267552925,0.7172130543746256,0.023449433864775732
186,1,0.9938646790995872,0.9946161052930933,0.9950239210908928,0.9945878453417453,0.9952878940745908,0.99422317702545,0.9948181243440419,0.9955837503498385,0.9944541793264099,0.9952567944787898,0.9934618826417408,0.9967191780581413,0.9938689833127293,0.9953184552424977,0.995145095082892,0.9945506511383222,0.9951959349000733,0.9966590969498145,0.9949992241497152,0.9952761592619824,0.9949455565581176,0.0007988663769337516
187,1,0.8998973572324099,0.8967444361362014,0.8951463394534579,0.9022145835163373,0.9032499064221919,0.9059951937252094,0.9087866067195652,0.9207084943703483,0.8923208008575023,0.9302234665306807,0.9068821637137046,0.9163284060666944,0.9244751805207972,0.9212195627313206,0.9012749588653752,0.9018677116816125,0.905523609154901,0.8983880064265302,0.8911911550454994,0.8972862963241826,0.9059862117747262,0.010802368677032027
188,1,0.990522130902555,0.9919275185392236,0.9903421162164631,0.9889408660610008,0.9917286626964344,0.9934630151939235,0.9894630783035708,0.9902184010158999,0.9921311205322808,0.9900407989619974,0.9912319617040285,0.9929940590288681,0.9922857683194897,0.9912319764721677,0.9896098945310067,0.9909231324251401,0.9910945880441578,0.9890496196492157,0.9900174580874448,0.9920174022668673,0.9909616784475869,0.0012448064147141794
189,1,0.2816491781864495,0.222743196040281,0.2827346926087867,0.2686770411374791,0.29521761957983067,0.23507928495689645,0.2708796092835904,0.24959789060377224,0.2766238324803301,0.22461443803565462,0.26685171491957915,0.29439496014553795,0.24376359871534445,0.2118103372721135,0.26036305878891686,0.2281094414809063,0.172428933232251,0.24522729167503382,0.29481040017216015,0.32341323145654477,0.25744948753857294,0.03456015291104421
190,1,0.9450105694762313,0.959197619901835,0.9499507560170513,0.9665328861134893,0.9443463833606823,0.9444185100596729,0.9439542772848889,0.9574987111205611,0.958901596316884,0.9338594501218952,0.9443157636637426,0.9460714383553793,0.936063857421455,0.936230000851797,0.9357528729491849,0.9374597305550232,0.9475118067664768,0.9197462328919833,0.9428904052862523,0.9566869971386918,0.945319993282659,0.010604219914436448
191,1,0.18126354348282125,0.1762362418193793,0.12721259238002813,0.20832308489137932,0.2157545100792733,0.2373393143510016,0.22229468178179765,0.22195917239685994,0.20631894531863518,0.23301755344366187,0.17085650658820395,0.17651493893527165,0.28630287465166365,0.2346118974099195,0.16814407496259084,0.23014779818621894,0.20615427283253096,0.21544366616800326,0.21638544423442185,0.19393329533001943,0.20641072046218406,0.03298886167779694
192,1,0.9343038516330316,0.9063079839738815,0.8967026175798026,0.8885188279316695,0.8926060167344521,0.9226074071271404,0.9037797130602477,0.9165608630513701,0.9242830051572384,0.9029484376492264,0.871456092508937,0.9334477728548896,0.8998398193093521,0.9060679694909093,0.9136137899938767,0.9171615644258856,0.8956950218976177,0.9349738296247684,0.904864091840939,0.9045490893962743,0.9085143882620755,0.01596601785547391
193,1,0.9878958648154276,0.9828744613456483,0.9806895324224305,0.9836911315517491,0.9827434558609609,0.986726155255458,0.9865519291091996,0.9878395351604646,0.9839398760061556,0.9810505084968473,0.985506438627335,0.98282523065883,0.9872330048005618,0.983079571013061,0.9837872614625843,0.9859459717268487,0.981001590915891,0.9834446138352112,0.9896783626792128,0.9825873356976089,0.9844545915720744,0.0024965354583880673
194,1,0.7449691618703906,0.6545560424193395,0.7199956643116848,0.709048333423265,0.6879466666609505,0.6874096000963468,0.7070723240067933,0.6462279660552179,0.7314564502342958,0.6926710341944466,0.714069564469067,0.6952290908200961,0.6777626043049574,0.6721328297957531,0.631191706987514,0.7047204348785466,0.6903695502932062,0.685253282503642,0.6873716511880874,0.6955698876487713,0.6917511923081185,0.026678328996240414
195,1,0.3450129073972917,0.3034588504092926,0.33218997973858516,0.3275407803114583,0.4119693012840605,0.30620324724923254,0.33986795295160377,0.31443886051394376,0.3026900602539054,0.3329056188009369,0.30794953186692964,0.37973228203588594,0.3317882090264612,0.3429995477264948,0.3643122734396246,0.3153442332582512,0.34396304247420717,0.32081260075336937,0.30225456724702515,0.2917938364963501,0.3308613841617455,0.028581116406388447
196,1,0.977978381294497,0.9738948771889828,0.97320122129687,0.9764151313115271,0.9713370691048687,0.9746642772732605,0.9746259138488784,0.9770399802458697,0.9744224144933727,0.9801584957340037,0.9765596981870301,0.9751182720951579,0.9796332399892462,0.9809450484458345,0.9783589828086572,0.9757505410008127,0.975217478407323,0.9754159347880215,0.9830437466224199,0.971471608133762,0.9762626156135198,0.0029723404095386135
197,1,0.8904823355640874,0.8216579531444149,0.8031472679869871,0.8560072582287175,0.8516348497763006,0.8281012075118048,0.8316202172005797,0.8258885010224123,0.8646802700726817,0.8287329417862561,0.9030536432189256,0.8186458203420847,0.8575954174482928,0.8226884757916753,0.8452326577618119,0.856244482760622,0.7943807952666696,0.8476463298678287,0.8103127835750994,0.8624415789491704,0.8410097393638211,0.027035234404033198
198,1,0.7315924228822126,0.7561573449244289,0.7457703372610397,0.7727325951372264,0.7844829564943802,0.8098778253911958,0.7641403483883853,0.7572727941225458,0.7160759832882916,0.7676476006349182,0.7488255464207876,0.7166338885395673,0.7539420483468148,0.69743769570035,0.8097718661277145,0.7353027713833794,0.77147442472714,0.6942640918580515,0.7111542744361106,0.7239119328911734,0.7484234374477856,0.03224140702170091
199,1,0.9749901190885002,0.9594233118247634,0.972855927105885,0.9686861940386087,0.9878852729399785,0.9740240373487012,0.9658786072473509,0.972006684942687,0.9721895306143036,0.9637778676186164,0.9783898819731508,0.978881807221488,0.9657496111546887,0.9783253688933516,0.9766879736483233,0.9762376175874565,0.9685463597760545,0.9756216616428004,0.9628074651617835,0.97395839455047,0.972346184718948,0.006551963545414028
200,1,0.8394825575252723,0.8170046849286952,0.8057945598714867,0.7784223886156527,0.8132026481308797,0.7533940516150951,0.8203739886373778,0.8518514616127036,0.7831759050928321,0.8463974278778594,0.8176864933416897,0.7968249772404614,0.7975838937795126,0.7735890002677777,0.8058189000040993,0.7841684860961954,0.8210327373238487,0.7915061135662176,0.8193805608559885,0.7897515717507629,0.8053221204067205,0.024466812401537454
201,1,0.9629997055572633,0.9577755266590228,0.9668131934189914,0.9687556194732807,0.9633808899274882,0.9677080017715763,0.9690670106026302,0.9744153633021331,0.9687735287445426,0.9648983148237772,0.9542811858093133,0.9681319527972171,0.9594098715662714,0.9680774029897863,0.9624613729706069,0.9623196168015747,0.9638028088798793,0.95704027747815,0.9741366595389083,0.9552542478897291,0.964475127550107,0.00556673523636437
202,1,0.9258340716545029,0.9146386387980442,0.9064909994658131,0.9327925948092256,0.9256270738861803,0.9273257761106712,0.9196816820302347,0.9013014851325929,0.9224865829971796,0.9152199820345176,0.9209155037408556,0.924438044863944,0.9200539503430857,0.9360756762778799,0.9189412527998705,0.9288070475648107,0.926512293441425,0.9279669912729398,0.9176686027877904,0.9291090453544463,0.9220943647683008,0.008176912716424138
